template_id,display_name,category,category_mask,category_depth,sellable_status,baseline_price,max_buy_price,liquidity_tier,enabled,source,confidence,notes
DewReaper_Unique_Story,Water Shipper's Dew Reaper,tools/utility,50462720,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
Dirk,Artisan Dirk,weapons/melee,67174400,2,known,3900,3120,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
Dirk_0,House Dirk,weapons/melee,67174400,2,known,7900,6320,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Dirk_1,Adept Dirk,weapons/melee,67174400,2,known,12000,9600,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Dirk_3,Regis Dirk,weapons/melee,67174400,2,known,19000,15200,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
DolomiteRock,Carbon Ore,resources/raw,16842752,2,known,20,16,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
DuraluminumRod,Duraluminum Ingot,resources/refined,16908288,2,known,375,300,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Emperor_Paintings_Set_Patent,Shaddam IV Portraits,building/patents,134348800,2,known,2500,2000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1
ErythriteCrystal,Erythrite Crystal,resources/raw,16842752,2,known,15,12,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
Flamethrower1Schematic,Scorchbolt Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Flamethrower_Prototype,Scorchbolt,weapons/ranged,67239936,2,known,86000,68800,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5; unique_schematic=yes
Flamethrower_Prototype_2,Glasser,weapons/ranged,67239936,2,known,150000,120000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
FlourSand,Flour Sand,resources/refined,16908288,2,known,10,8,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
FremenComponent1,EMF Generator,resources/components,16973824,2,known,75,60,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1
FremenComponent2,Micro-sandwich Fabric,resources/components,16973824,2,known,75,60,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1
FuelCanister,Small Vehicle Fuel Cell,tools/utility,50462720,2,known,500,400,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1
FuelCanister_Large,Large Vehicle Fuel Cell,tools/utility,50462720,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
FuelCanister_Medium,Medium Sized Vehicle Fuel Cell,tools/utility,50462720,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
FullStabilizationBelt,Responsive Planar Suspensor Belt,tools/utility,50462720,2,known,32000,25600,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
FullStabilizationBelt_Unique_DmgReduction,Sentinel Belt,tools/utility,50462720,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
FullStabilizationBelt_Unique_DmgReduction_Schematic,Sentinel Belt Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
FullSuspensorBelt,Full Suspensor Belt,tools/utility,50462720,2,known,16000,12800,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Ghola_NPC_Knife_01,Ghola Scrap Knife 1,weapons/melee,67174400,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
Ghola_NPC_Knife_02,Ghola Scrap Knife 2,weapons/melee,67174400,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
Ghola_NPC_Knife_03,Ghola Scrap Knife 3,weapons/melee,67174400,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
GlidePartialStabilizationBelt,The Emperor's Wings Mk1,tools/utility,50462720,2,known,8000,6400,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1; unique_schematic=yes
GlidePartialStabilizationBelt_02,The Emperor's Wings Mk2,tools/utility,50462720,2,known,20000,16000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2; unique_schematic=yes
GlidePartialStabilizationBelt_02_Schematic,The Emperor's Wings Mk2 Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
GlidePartialStabilizationBelt_03,The Emperor's Wings Mk3,tools/utility,50462720,2,known,38000,30400,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3; unique_schematic=yes
GlidePartialStabilizationBelt_03_Schematic,The Emperor's Wings Mk3 Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
GlidePartialStabilizationBelt_04,The Emperor's Wings Mk4,tools/utility,50462720,2,known,64000,51200,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4; unique_schematic=yes
GlidePartialStabilizationBelt_04_Schematic,The Emperor's Wings Mk4 Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
GlidePartialStabilizationBelt_05,The Emperor's Wings Mk5,tools/utility,50462720,2,known,97000,77600,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5; unique_schematic=yes
GlidePartialStabilizationBelt_05_Schematic,The Emperor's Wings Mk5 Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
GlidePartialStabilizationBelt_06,The Emperor's Wings Mk6,tools/utility,50462720,2,known,160000,128000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
GlidePartialStabilizationBelt_06_Schematic,The Emperor's Wings Mk6 Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
GreatHouseComponent1,Plasteel Microflora Fiber,resources/components,16973824,2,known,75,60,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1
GreatHouseComponent2,Mechanical Parts,resources/components,16973824,2,known,75,60,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1
HandHeldTorch,Glowtube,unknown,0,0,known,65,52,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=0
HarkAr2,Karpov 38,customization,167837696,2,known,1300,1040,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1
HarkAr3,Standard Karpov 38,weapons/ranged,67239936,2,known,3300,2640,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
HarkAr4,Artisan Karpov 38,weapons/ranged,67239936,2,known,6000,4800,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
HarkAr5,House Karpov 38,weapons/ranged,67239936,2,known,19000,15200,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
HarkAr6,Adept Karpov 38,weapons/ranged,67239936,2,known,33000,26400,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
HarkAr7,Regis Karpov 38,weapons/ranged,67239936,2,known,52000,41600,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
HarkHeavyPistol2,Artisan Rafiq Snubnose,weapons/ranged,67239936,2,known,6200,4960,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
HarkHeavyPistol3,House Rafiq Snubnose,weapons/ranged,67239936,2,known,17000,13600,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
HarkHeavyPistol4,Adept Rafiq Snubnose,weapons/ranged,67239936,2,known,29000,23200,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
HarkHeavyPistol5,Regis Rafiq Snubnose,weapons/ranged,67239936,2,known,44000,35200,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
Hark_BasicLighting_Patent,Harkonnen Basic Lights Set,building/patents,134348800,2,known,5000,4000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
Hark_BedroomSet_Patent,Harkonnen Bedroom Furniture Set,building/patents,134348800,2,known,15000,12000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
Hark_DiningRoomSet_Patent,Harkonnen Dining Room Furniture Set,building/patents,134348800,2,known,15000,12000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
Hark_OfficeSet_Patent,Harkonnen Office Furniture Set,building/patents,134348800,2,known,10000,8000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
HarkonnenSet,Harkonnen Stronghold,consumables/medical,33619968,2,known,80000,64000,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
HarkonnenSpyList,List of Harkonnen Spies,contracts,151060480,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price
HealthPack_Channeled,Healkit,consumables/medical,33619968,2,known,20,16,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=0
HealthPack_Channeled_2,Healkit Mk2,consumables/medical,33619968,2,known,350,280,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
HealthPack_Channeled_3,Healkit Mk4,consumables/medical,33619968,2,known,2200,1760,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
HealthPack_Channeled_4,Healkit Mk6,consumables/medical,33619968,2,known,4100,3280,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
HeavyAmmo,Heavy Darts,weapons/ranged,67239936,2,known,3,2,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
HeavyPistol_Unique_Bleed_03,Artisan Disruptor Pistol,weapons/ranged,67239936,2,known,24000,19200,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3; unique_schematic=yes
HeavyPistol_Unique_Bleed_03_Schematic,Artisan Disruptor Pistol Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
HeavyPistol_Unique_Bleed_04,House Disruptor Pistol,weapons/ranged,67239936,2,known,52000,41600,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4; unique_schematic=yes
HeavyPistol_Unique_Bleed_04_Schematic,House Disruptor Pistol Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
HeavyPistol_Unique_Bleed_05,Adept Disruptor Pistol,weapons/ranged,67239936,2,known,79000,63200,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5; unique_schematic=yes
HeavyPistol_Unique_Bleed_05_Schematic,Adept Disruptor Pistol Schematic,schematics/weapons,117506048,2,known,1,1,low,false,awakening-wiki-game-files,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
