template_id,display_name,category,category_mask,category_depth,sellable_status,baseline_price,max_buy_price,price_floor,price_ceiling,liquidity_tier,enabled,source,confidence,notes
Kindjal_3,Adept Kindjal,weapons/melee,67174400,2,validated,12000,9600,12000,12000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Kindjal_4,Regis Kindjal,weapons/melee,67174400,2,validated,19000,15200,19000,19000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
Kindjal_Unique_Blood_01,Kindjal_Unique_Blood_01,weapons/melee,67174400,2,validated,500,400,500,500,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=2
Kindjal_Unique_Blood_01_Schematic,Kaleff's Drinker Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1
Kindjal_Unique_Blood_02,Scipio's Drinker,weapons/melee,67174400,2,validated,10000,8000,10000,10000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2; unique_schematic=yes
Kindjal_Unique_Blood_02_Schematic,Scipio's Drinker Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=2
Kindjal_Unique_Blood_03,Glutton's Drinker,weapons/melee,67174400,2,validated,18000,14400,18000,18000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3; unique_schematic=yes
Kindjal_Unique_Blood_03_Schematic,Glutton's Drinker Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
Kindjal_Unique_Blood_04,Shadrath's Drinker,weapons/melee,67174400,2,validated,37000,29600,37000,37000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4; unique_schematic=yes
Kindjal_Unique_Blood_04_Schematic,Shadrath's Drinker Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Kindjal_Unique_Blood_05,Pardot's Drinker,weapons/melee,67174400,2,validated,55000,44000,55000,55000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5; unique_schematic=yes
Kindjal_Unique_Blood_05_Schematic,Pardot's Drinker Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
Kindjal_Unique_Blood_06,Feyd's Drinker,weapons/melee,67174400,2,validated,85000,68000,85000,85000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
Kindjal_Unique_Blood_06_Schematic,Feyd's Drinker Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
Kindjal_Unique_Stamina_03,Shock-Knife,weapons/melee,67174400,2,validated,18000,14400,18000,18000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3; unique_schematic=yes
Kindjal_Unique_Stamina_03_Schematic,Shock-Knife Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
Kindjal_Unique_Stamina_04,Spark-Knife,weapons/melee,67174400,2,validated,37000,29600,37000,37000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4; unique_schematic=yes
Kindjal_Unique_Stamina_04_Schematic,Spark-Knife Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
Kindjal_Unique_Stamina_05,Jolt-knife,weapons/melee,67174400,2,validated,55000,44000,55000,55000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5; unique_schematic=yes
Kindjal_Unique_Stamina_05_Schematic,Kindjal_Unique_Stamina_05_Schematic,schematics/weapons,117506048,2,validated,2500,2000,2500,2500,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=1
Kindjal_Unique_Stamina_06,Replica Pulse-knife,weapons/melee,67174400,2,validated,85000,68000,85000,85000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
Kindjal_Unique_Stamina_06_Schematic,Replica Pulse-knife Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
LMG_Unique_Power_06,Plasma Cannon,weapons/ranged,67239936,2,validated,140000,112000,140000,140000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
LMG_Unique_Power_06_Schematic,LMG_Unique_Power_06_Schematic,schematics/weapons,117506048,2,validated,2500,2000,2500,2500,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=1
LMG_Unique_RapidFire_04,Experimental Vulcan GAU-94,weapons/ranged,67239936,2,validated,58000,46400,58000,58000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4; unique_schematic=yes
LMG_Unique_RapidFire_04_Schematic,Experimental Vulcan GAU-94 Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
LMG_Unique_RapidFire_05,Extravagant Message,weapons/ranged,67239936,2,validated,91000,72800,91000,91000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5; unique_schematic=yes
LMG_Unique_RapidFire_05_Schematic,Extravagant Message Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
LMG_Unique_RapidFire_06,Bashar's Command,weapons/ranged,67239936,2,validated,140000,112000,140000,140000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
LMG_Unique_RapidFire_06_Schematic,Bashar's Command Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
LandsraadShipwreckComponent1,Ship Manifest,resources/components,16973824,2,validated,250,200,250,250,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
LandsraadTreasureComponent1,Opafire Gem,resources/components,16973824,2,validated,250,200,250,250,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
LargeWaterCistern_Patent,Large Water Cistern Patent,building/patents,134348800,2,validated,2500,2000,2500,2500,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
LargeWindTrap_Patent,Large Windtrap Patent,building/patents,134348800,2,validated,2500,2000,2500,2500,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
LightOrnithopterChoamBoostHeatEfficient2_Schematic,Stormrider Boost Module Mk5 Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
LightOrnithopterChoamBoostHeatEfficient3_Schematic,Stormrider Boost Module Mk6 Schematic,schematics/vehicles,117637120,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
Literjon,Literjon,consumables/medical,33619968,2,validated,100,80,100,100,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=4
Literjon_T6,Literjon_T6,consumables/medical,33619968,2,validated,400,320,400,400,medium,true,local-bootstrap,moderate,heuristic category and price; disabled until real price validation; observed_count=2; reviewed seed set for DASH artificial Exchange populator
LongRifle_Unique_LargeMag_05,Fivefinger's Tripleshot Rifle,weapons/ranged,67239936,2,validated,86000,68800,86000,86000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5; unique_schematic=yes
LongRifle_Unique_LargeMag_05_Schematic,LongRifle_Unique_LargeMag_05_Schematic,schematics/weapons,117506048,2,validated,2500,2000,2500,2500,medium,true,local-bootstrap,low,heuristic category and price; disabled until real price validation; observed_count=1
LongRifle_Unique_LargeMag_06,Regis Tripleshot Repeating Rifle,weapons/ranged,67239936,2,validated,130000,104000,130000,130000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
LongRifle_Unique_LargeMag_06_Schematic,Regis Tripleshot Repeating Rifle Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
LongRifle_Unique_Poison_03,Assassin's Rifle,weapons/ranged,67239936,2,validated,25000,20000,25000,25000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3; unique_schematic=yes
LongRifle_Unique_Poison_03_Schematic,Assassin's Rifle Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=3
LongRifle_Unique_Poison_04,Long Shot,weapons/ranged,67239936,2,validated,56000,44800,56000,56000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4; unique_schematic=yes
LongRifle_Unique_Poison_04_Schematic,Long Shot Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=4
LongRifle_Unique_Poison_05,Thufir's Best,weapons/ranged,67239936,2,validated,86000,68800,86000,86000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5; unique_schematic=yes
LongRifle_Unique_Poison_05_Schematic,Thufir's Best Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=5
LongRifle_Unique_Poison_06,Dunewatcher,weapons/ranged,67239936,2,validated,130000,104000,130000,130000,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6; unique_schematic=yes
LongRifle_Unique_Poison_06_Schematic,Dunewatcher Schematic,schematics/weapons,117506048,2,validated,1,1,1,1,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=6
MTX_Atre_Flagpole_Patent,Atreides Flagpole,building/patents,134348800,2,validated,2551,2040,2551,2551,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price
MTX_Atre_Hologram_CaladanEmblem_Patent,Caladan Emblem Hologram Projector,building/patents,134348800,2,validated,2500,2000,2500,2500,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price; tier=1
MTX_Atre_LetosSeal_Patent,Leto's Seal Patent,building/patents,134348800,2,validated,2551,2040,2551,2551,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price
MTX_Atre_Movie_Bench_Patent,Bench,building/patents,134348800,2,validated,2531,2024,2531,2531,low,true,awakening-wiki-game-files-full-populate,moderate,imported from awakening.wiki API game-file data; price_source=market_price
